post_id,permalink,post_message,type,date_posted,lifetime_unique_video_views,lifetime_unique_30s_views,lifetime_unique_watches_at_95p,lifetime_unique_60s_video_views
102088165248724_817441302194602,https://www.facebook.com/sugboanongsimbahan/videos/817441302194602/,"JOIN US | Today, 12 March 2021, on this third day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Fr. Ian Fel L. Balankig, Formator of Pope John XXIII Seminary, for being our presider and preacher today; and (2) Cebu Rolling Hills, Inc., as the sponsor for the third day novena.   Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph",Video,3/12/21 1:27 AM,267,58,0,41
102088165248724_342496620632068,https://www.facebook.com/sugboanongsimbahan/videos/342496620632068/,"An Initiative of the CBCP Episcopal Commission on Social Communications, Catholic Media Network and Veritas 846 An Invitation for us to join virtually @12NN today @ the Cebu Metropolitan Cathedral with the ARCHDIOCESE OF CEBU as the Host and with Archbishop Jose S. Palma as the main presider and homilist.",Video,5/25/21 8:45 PM,709,159,0,111
102088165248724_296831908811968,https://www.facebook.com/sugboanongsimbahan/videos/296831908811968/,"JOIN US VIRTUALLY today as we start a year-long #RecoletosdeCebuat400 celebration.  It’s been 400 years since the Order of Augustinian Recollects (OAR) began their missions in the island of Cebu. Their initiatives include the establishment of parishes as well as schools like the University of San Jose-Recoletos.   Without the OAR, there can be no USJ-R to take you forward.  TRIVIA: On the 29th of April 1621, the Governor General of the Philippines granted the official permit & license to the Augustinian Recollect Fathers to put up a monastery in Cebu City. This after the Archbishop of Cebu City issued the necessary episcopal license and official credentials to the Vicar Provincial of the Recollects of St. Augustine.",Video,4/28/21 6:16 PM,313,35,3,18
102088165248724_4136088303089294,https://www.facebook.com/sugboanongsimbahan/videos/4136088303089294/,"JOIN US | Today, 15 March 2021, on this sixth day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Fr. Socrates Saldua, District VI Episcopal Vicar, for being our presider and preacher today; and (2) Mr. and Mrs. Victor and Marilu Chiongbian (C-CIMPEL), as the sponsor for the sixth day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph2021",Video,3/15/21 2:20 AM,210,34,0,26
102088165248724_960405808030705,https://www.facebook.com/sugboanongsimbahan/videos/960405808030705/,"JOIN US | Today, 17 March 2021, on this eighth day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.  May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Msgr. Vicente Rey M. Penagunda, PC, Vicar General of the Archdiocese of Cebu and Rector of Seminario Mayor de San Carlos, for being our presider and preacher today; and (2) Dra. Melinda Mendoza, as the sponsor for the eighth day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph2021",Video,3/17/21 2:22 AM,258,44,0,32
102088165248724_199547451728265,https://www.facebook.com/sugboanongsimbahan/videos/199547451728265/,"LIVE | Musica Sacra in 500 voices - God's voice in the Filipino Soul (Choral Concert  Liberty Shrine, Lapu-Lapu City, Cebu 7:30 PM 13 April 2021  #SugboanongSimbahan #500YoCCebu  #GiftedToGiveCebu",Video,4/13/21 4:20 AM,13333,3103,2,2264
102088165248724_2284560748342327,https://www.facebook.com/sugboanongsimbahan/videos/2284560748342327/,"JOIN US | Today, 16 March 2021, on this seventh day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.  May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Fr. Michael S. Hisoler, District VII Episcopal Vicar, for being our presider and preacher today; and (2) Mrs. Nida Leuthi, as the sponsor for the seventh day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph2021",Video,3/16/21 2:19 AM,295,56,0,39
102088165248724_2575319932776410,https://www.facebook.com/sugboanongsimbahan/videos/2575319932776410/,"JOIN US | Today, 10 March 2021, on this first day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text and private messages.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We thank the following who have helped us in our liturgical celebrations: (1) Fr. Jonathan D. Rubin, the Cebu Archdiocesan Digital Program Director, for being our presider and preacher today; and (2) Mr. Ben Chua as the sponsor for the first day novena.   ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph",Video,3/10/21 1:23 AM,736,133,0,92
102088165248724_2831453220453841,https://www.facebook.com/sugboanongsimbahan/videos/2831453220453841/,LIVE | Holy Mass and Confirmation of 100 faithful at National Shrine of St. Joseph - Mandaue  Presider: Palo Archbishop John Du  Second Day of Triduum 12 April 2021  #SugboanongSimbahan  #500YoCCebu  #GiftedToGiveCebu,Video,4/11/21 5:42 PM,9662,2141,3,1408
102088165248724_812486299389343,https://www.facebook.com/sugboanongsimbahan/videos/812486299389343/,"LIVE | Opening of the 500 Years of Christianity in the Philippines - Archdiocese of Cebu Celebrations  Holy Mass, Opening of the Holy Door, Unveiling and Blessing of the Jubilee Cross and Declaration of the Year of Grace  Presider: Cebu Archbishop Jose S. Palma, DD  #SugboanongSimbahan  #500YoCCebu  #GiftedToGiveCebu",Video,4/4/21 12:00 AM,2497,674,0,485
102088165248724_382355316096495,https://www.facebook.com/sugboanongsimbahan/videos/382355316096495/,"Press Conference for the #500YOC Celebration Safety and Security Protocols April 12, 2021",Video,4/11/21 8:08 PM,579,98,2,70
102088165248724_305955800871839,https://www.facebook.com/sugboanongsimbahan/videos/305955800871839/,Good Friday! Commemmoration:      Passion and Death of our Lord Veneration:     The Holy Cross   Presider: Cebu Archbishop Jose Palma  #semanasanta2021 #SugboanongSimbahan,Video,4/1/21 11:58 PM,690,204,5,168
102088165248724_313976993442420,https://www.facebook.com/sugboanongsimbahan/videos/313976993442420/,Day 1: Gifted Baptized Christians!,Video,5/20/21 3:46 AM,371,62,0,37
102088165248724_294127372375603,https://www.facebook.com/sugboanongsimbahan/videos/294127372375603/,Happy Pentecost Sunday,Video,5/22/21 7:51 PM,433,131,1,89
102088165248724_484994132683135,https://www.facebook.com/sugboanongsimbahan/videos/484994132683135/,LIVE | Holy Mass with Baptism of 100 Children at the Archdiocesan Shrine of Our Lady of Guadalupe  Presider: Cebu Archbishop Jose S. Palma  First Day of Triduum 11 April 2021  #SugboanongSimbahan  #500YoCCebu  #GiftedToGive,Video,4/10/21 6:23 PM,14144,2803,3,1751
102088165248724_501819017642605,https://www.facebook.com/sugboanongsimbahan/videos/501819017642605/,EASTER VIGIL! Blessing of New Fire and Water Renewal of Baptismal Promises  Presider: Cebu Archbishop Jose S. Palma  #semanasanta2021 #SugboanongSimbahan,Video,4/3/21 2:37 AM,702,179,0,132
102088165248724_831924437421297,https://www.facebook.com/sugboanongsimbahan/videos/831924437421297/,LIVE | PALM SUNDAY OF THE LORD'S PASSION Holy Mass 8:00 AM  Presider: Cebu Archbishop Jose S. Palma  #SugboanongSimbahan #SemanaSanta2021,Video,3/27/21 4:44 PM,1478,309,1,208
102088165248724_2450074611804761,https://www.facebook.com/sugboanongsimbahan/videos/2450074611804761/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Patron of the Dying Day 6 | April 27, 2021 5:00PM - Reflection from H.E. Most Rev. Precioso D. Cantillas, D.D. 5:30PM - Holy Mass presided by Rev. Fr. Rolando T. Manayon",Video,4/27/21 1:55 AM,243,54,0,34
102088165248724_832574390662787,https://www.facebook.com/sugboanongsimbahan/videos/832574390662787/,"5th Sunday of Easter and Requiem Mass for the late Bishop Antonio P. Palang, SVD, D.D.   |    May 2, 2021, 4:30 PM    |    Main Celebrant: Cebu Archbishop Jose S. Palma, D.D.",Video,5/2/21 1:10 AM,709,180,1,120
102088165248724_1577235095800721,https://www.facebook.com/sugboanongsimbahan/videos/1577235095800721/,LIVE | Credo in Unum Deum - Cultural Show (500 Years of Christianity - Archdiocese of Cebu)  Basilica Minore del Sto. Nino de Cebu Pilgrim Center 14 April 2021  #SugboanongSimbahan #500YoCCebu  #GiftedtoGiveCebu,Video,4/14/21 5:13 AM,7542,1988,6,1410
102088165248724_459329785165672,https://www.facebook.com/sugboanongsimbahan/videos/459329785165672/,LIVE from the Holy Land | Holy Rosary to invoke the end of the pandemic from the House of Mary in Ephesus. Today we pray especially for people at war and for peace. Credit: Vatican Media,Video,5/19/21 9:02 AM,222,24,0,6
102088165248724_1460043254331448,https://www.facebook.com/sugboanongsimbahan/videos/1460043254331448/,"LIVE | 500 YEARS OF CHRISTIANITY - Archdiocese of Cebu Celebration  I. Re-enactment of the First Baptism II. Pontifical Mass of the Commemoration of the 500 years of Christianity - Presider: His Excellency Archbishop Charles J. Brown, Apostolic Nuncio to the Philippines III. Declaration of the Basilica del Sto. Nino and Sto. Nino image as National Culture Treasure IV. Blessing and Opening of the Sto. Nino Exhibit  #SugboanongSimbahan  #500YoCCebu  #GiftedtoGiveCebu",Video,4/13/21 11:18 PM,67103,14035,9,9810
102088165248724_1189970921462088,https://www.facebook.com/sugboanongsimbahan/videos/1189970921462088/,"JOIN US | Today, 13 March 2021, on this fourth day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Msgr. Phil James C. Tumulak, District IV Episcopal Vicar, for being our presider and preacher today; and (2) Engr. Gilbert and Mrs. Nena Calunsag, as the sponsor for the fourth day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph",Video,3/13/21 1:26 AM,368,47,0,31
102088165248724_3103503829877284,https://www.facebook.com/sugboanongsimbahan/videos/3103503829877284/,"PREPARATORY CONSECRATION TO ST. JOSEPH He Made Him the Lord of His Household and Prince Over All His Possessions Day 9 | April 30, 2021 5:00PM - Reflection from H.E. Most Rev. Midyphil B. Billones, D.D. 5:30PM - Holy Mass presided by Rev. Msgr. Joseph C. Tan",Video,4/30/21 1:54 AM,516,146,0,96
102088165248724_2177560989047683,https://www.facebook.com/sugboanongsimbahan/videos/2177560989047683/,"LIVE | Holy Mass with Adult Baptism at the National Shrine of Our Lady of Rule, Lapulapu City  Presider: Cebu Auxiliary Bishop Midyphil ""Dodong"" Billones  Third Day of Triduum 13 April 2021  #SugboanongSimbahan  #500YoCCebu  #GiftedtoGiveCebu",Video,4/12/21 5:45 PM,8585,1972,2,1330
102088165248724_162459042418911,https://www.facebook.com/sugboanongsimbahan/videos/162459042418911/,"Second Day of Triduum | Mobile Procession | April 12, 2021",Video,4/11/21 10:02 PM,6153,987,5,608
102088165248724_456160042159675,https://www.facebook.com/sugboanongsimbahan/videos/456160042159675/,"First Day of Triduum Mobile Procession April 11, 2021",Video,4/10/21 10:26 PM,4299,869,2,556
102088165248724_774619306782354,https://www.facebook.com/sugboanongsimbahan/videos/774619306782354/,LIVE | Join us for the Easter Vigil Mass presided over by Pope Francis from St. Peter’s Basilica. Tell us what country you are writing from and what your prayer intentions are. To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/ Images - Vatican Media,Video,4/3/21 10:26 AM,182,27,1,20
102088165248724_2989884464577044,https://www.facebook.com/sugboanongsimbahan/videos/2989884464577044/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Protector of the Holy Church Day 8 | April 29, 2021 5:00PM - Reflection from H.E. Orlando B. Cardinal Quevedo, O.M.I., D.D. 5:30PM - Holy Mass presided by Rev. Fr. Conrado C. Sedillo, Jr.",Video,4/29/21 2:00 AM,389,53,0,32
102088165248724_379599426353074,https://www.facebook.com/sugboanongsimbahan/videos/379599426353074/,"CATCH US ON THE YOUTUBE CHANNEL | The Pre-Recorded Stations of the Cross, lead by the Archdiocesan Shrine of San Roque  The Stations of the Cross or ""Via Crucis"" is the stations that depicts Jesus' last moments until his death.   Despite the restrictions due to the Covid19 Pandemic, may this virtual ""Via Crucis"" help immerse ourselves more into the celebrations of the Holy Week.  CLICK THE LINK TO WATCH THIS VIDEO https://youtu.be/2cm8dLNCRJg  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,4/1/21 7:30 PM,312,50,25,37
102088165248724_214007116773026,https://www.facebook.com/sugboanongsimbahan/videos/214007116773026/,"As we Celebrate the Good Shepherd Sunday, The Roman Catholic Archdiocese of Cebu presents the Official Music Video for the 500 Years of Christianity of the Philippines   #SugboanongSimbahan  #500YoCCebu  #GiftedtoGiveCebu",Video,4/25/21 4:00 AM,3696,1376,89,1069
102088165248724_156555786328362,https://www.facebook.com/sugboanongsimbahan/videos/156555786328362/,"TO START THE HOLY WEEK, Cebu Archbishop Jose S. Palma shares his reflections on the PALM SUNDAY OF THE LORD'S PASSION. #SugboanongSimbahan",Video,3/27/21 3:00 PM,1232,264,81,188
102088165248724_3845525985555335,https://www.facebook.com/sugboanongsimbahan/videos/3845525985555335/,"IN CASE YOU MISSED IT | Here's some snippets during the 500th Commemoration of the First Baptisms in the Archdiocese of Cebu with the following events last April 14, 2021:  I. Re-enactment of the First Baptism II. Pontifical Mass of the Commemoration of the 500 years of Christianity - Presider: His Excellency Archbishop Charles J. Brown, Apostolic Nuncio to the Philippines III. Declaration of the Basilica del Sto. Nino as National Culture Treasure IV. Credo in Unum Deum | A Cultural Show  #SugboanongSimbahan  #500YoCCebu  #GiftedtoGiveCebu",Video,4/15/21 5:01 PM,1880,508,119,330
102088165248724_977625736374734,https://www.facebook.com/sugboanongsimbahan/videos/977625736374734/,THE GIFT OF REMEMBERING | Cebu Archbishop Jose S. Palma shares his reflections on the 3rd Sunday of Easter. #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu,Video,4/17/21 3:00 PM,3289,556,140,384
102088165248724_521986882103589,https://www.facebook.com/sugboanongsimbahan/videos/521986882103589/,"Cebu, the Cradle of Christianity in the Philippines",Video,2/2/21 7:35 PM,402,76,76,0
102088165248724_501609354542983,https://www.facebook.com/sugboanongsimbahan/videos/501609354542983/,"""Many of us [if not all] are also called to shepherd other people."" Cebu Archbishop Jose S. Palma shares his reflections on the readings of the 4th Sunday of Easter - GOOD SHEPHERD SUNDAY and WORLD DAY OF PRAYER FOR VOCATIONS.  #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu",Video,4/24/21 3:00 PM,2627,400,123,296
102088165248724_329809001806724,https://www.facebook.com/sugboanongsimbahan/videos/329809001806724/,"Cebu Archbishop Jose S. Palma, despite his experience of fatigue last week, managed to share his reflections on the First Sunday of Lent. God is reminding us something important these times. What could those be?   (Disclaimer: This video is recorded prior to his hospitalization. Currently the Archbishop is in a stable condition, closely monitored by his doctors and is recovering.)  #SugboanongSimbahan #RCACnowOnline #500YoCCebu",Video,2/20/21 3:00 PM,5644,1533,280,955
102088165248724_780498845923755,https://www.facebook.com/sugboanongsimbahan/videos/780498845923755/,"Episode 2: HOLY MONDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/28/21 7:00 PM,2304,539,196,354
102088165248724_128870655861719,https://www.facebook.com/sugboanongsimbahan/videos/128870655861719/,"PALANDONG | The Daily Gospel Reflection   ""Ang pagpangalagad mahimong hingpit kung anaa ang pagpaubos"" Gospel from John 13:1-15 Maundy Thursday March 31, 2021  By Rev. Fr. Abel Y. Bancog  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON THE MEDIA PLATFORMS Facebook: https://www.facebook.com/sugboanongsimbahan Twitter: https://twitter.com/sugbosimbahan Instagram: https://www.instagram.com/sugboanongsimbahan  #SugboanongSimbahan??  #RCACNowOnline??  #500YoCCebu??  #GiftedToGiveCebu",Video,3/31/21 3:00 PM,53,23,16,20
102088165248724_142384231195766,https://www.facebook.com/sugboanongsimbahan/videos/142384231195766/,"RCAC VLOGS | Let's remember with thanksgiving the Triduum Celebrations during the Opening of the 500 Years of Christianity in the Archdiocese of Cebu. With our very own Ka-Arats G, Josh Gabriel Acedillo. Journey with him as he joins in the celebrations of 500 years of Christianity in the Philippines from Day 1 - April 11, 2021, until Day 4 - April 14, 2021  For the Day 002 VLOG: CLICK THE LINK TO WATCH THE FULL VIDEO  https://youtu.be/Nw4nHjmA6n8  Do not forget to SUBSCRIBE IN YOUTUBE https://www.youtube.com/channel/UCJzgBBaaEtMKnCNQxCiRNSw  LIKE & FOLLOW US ON OUR VARIOUS SOCIAL MEDIA PLATFORMS",Video,4/29/21 4:00 AM,854,148,19,23
102088165248724_4156068677761037,https://www.facebook.com/sugboanongsimbahan/videos/4156068677761037/,"How much are you willing to sacrifice for the one you love? On this 5th Sunday of Lent, 21 March 2021, Cebu Archbishop Jose S. Palma shares his reflections on the different ways of sacrificing oneself for the ones we love.  Share this Good News to all. Like and follow our social media accounts (@SugboanongSimbahan) to be notified whenever we post updates regarding our Archdiocese's events. #SugboanongSimbahan #500YoCCebu #GiftedToGive",Video,3/20/21 3:00 PM,1238,228,71,161
102088165248724_951770405568010,https://www.facebook.com/sugboanongsimbahan/videos/951770405568010/,LIVE | 500 Years of Christianity Final Presscon before the actual celebration  #SugboanongSimbahan  #500YoCCebu  #GiftedToGive,Video,3/29/21 6:57 PM,3131,443,1,283
102088165248724_491492325369330,https://www.facebook.com/sugboanongsimbahan/videos/491492325369330/,LIVE | Join us for the recitation of the Regina Coeli prayer led by Pope Francis.  Let us know where you are watching from and what your prayer requests are! Images: Vatican Media To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/,Video,4/5/21 2:56 AM,204,29,1,15
102088165248724_201285664828356,https://www.facebook.com/sugboanongsimbahan/videos/201285664828356/,LIVE | Join us for the Holy Mass and Regina Coeli with Pope Francis on Divine Mercy Sunday from the Church of Santo Spirito in Sassia.   Tell us what country you are writing from and what your prayer intentions are.   To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/  Images - Vatican Media #Easter2021,Video,4/11/21 1:28 AM,362,49,1,26
102088165248724_2847025602182527,https://www.facebook.com/sugboanongsimbahan/videos/2847025602182527/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Pillar of Families Day 3 | April 24, 2021 5:00PM - Reflection from H.E. Most Rev. Alberto S. Uy, D.D. 5:30PM - Holy Mass  #YearOfSaintJoseph #NationalConsecrationToSaintJoseph",Video,4/24/21 1:54 AM,344,76,1,52
102088165248724_130164249054346,https://www.facebook.com/sugboanongsimbahan/videos/130164249054346/,"NATIONAL CONSECRATION TO SAINT JOSEPH - PART III May 1, 2021 | Feast of Saint Joseph the Worker 10:00AM - PONTIFICAL MASS Led by: H.E. Most Rev. Jose S. Palma, D.D. Archbishop of Cebu",Video,4/30/21 6:53 PM,1297,378,2,260
102088165248724_472901497298073,https://www.facebook.com/sugboanongsimbahan/videos/472901497298073/,LIVE | Join us for the General Audience with Pope Francis from San Damaso Courtyard.   To support broadcasts please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/  Let us know where you are watching from and what your prayer requests are!   Images - Vatican Media.,Video,5/12/21 12:03 AM,384,58,0,39
102088165248724_5415756808464535,https://www.facebook.com/sugboanongsimbahan/videos/5415756808464535/,LIVE NOW: Solemn Pontifical Mass in commemoration of the Quincentennial of the First Easter Mass in the Philippines.  #500yoc #Limasawa500 #DioceseofMaasin,Video,3/30/21 6:55 PM,3187,687,2,463
102088165248724_251533293104098,https://www.facebook.com/sugboanongsimbahan/videos/251533293104098/,"4:00 PM | PONTIFICAL MASS IN HONOR OF OUR LADY OF LOURDES 11 February 2021, Thursday HIS EXCELLENCY MOST REV. JOSE S. PALMA, DD Archbishop of Cebu  Offerers: Punta Princesa Barangay Officials & Staff  64TH PATRONAL FIESTA CELEBRATION ARCHDIOCESAN SHRINE OF OF OUR LADY OF LOURDES Theme: ""Mary, Model of a Missionary Disciple who was Gifted to Give.""  5th Week in Ordinary Time (English Mass)",Video,2/10/21 11:32 PM,1126,292,2,197
102088165248724_206953037519092,https://www.facebook.com/sugboanongsimbahan/videos/206953037519092/,"Declaration of the Basilica Minore del Santo Niño de Cebu as National Cultural Treasure and Launching of the Commemorative Stamp | April 14, 2021",Video,4/14/21 2:40 AM,3345,781,1,547
102088165248724_209686667624019,https://www.facebook.com/sugboanongsimbahan/videos/209686667624019/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Hope of the Sick Day 5 | April 26, 2021 5:00PM - Reflection from H.E. Most Rev. Julito B. Cortes, D.D. 5:30PM - Holy Mass presided by Rev. Fr. Rogel M. Murillo",Video,4/26/21 1:53 AM,305,58,0,35
102088165248724_543865020351324,https://www.facebook.com/sugboanongsimbahan/videos/543865020351324/,"NATIONAL CONSECRATION TO SAINT JOSEPH - PART I May 1, 2021 | Feast of Saint Joseph the Worker 9:00AM - HOLY ROSARY Led by: H.E. Most Rev. Midyphil B. Billones, D.D. Auxiliary Bishop of Cebu Team Moderator, National Shrine of St. Joseph",Video,4/30/21 5:51 PM,402,94,1,77
102088165248724_2809256416000784,https://www.facebook.com/sugboanongsimbahan/videos/2809256416000784/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Pillar of Families Day 4 | April 25, 2021 5:00PM - Reflection from H.E. Most Rev. John F. Du, D.D. 5:30PM - Holy Mass presided by Rev. Fr. Jermaine Joseph C. Lecciones  #YearOfSaintJoseph #NationalConsecrationToSaintJoseph",Video,4/25/21 1:58 AM,367,61,0,35
102088165248724_817041532500133,https://www.facebook.com/sugboanongsimbahan/videos/817041532500133/,LIVE | EL CAMINO A LAS FILIPINAS - God's way to Asia's cradle of Christianity (Cultural Show)  11 April 2021 | 7:30 PM The Cebu Metropolitan Cathedral Grounds  #SugboanongSimbahan  #500YoCCebu #GiftedtoGive,Video,4/11/21 4:28 AM,15300,2350,42,1448
102088165248724_135412655249642,https://www.facebook.com/sugboanongsimbahan/videos/135412655249642/,LIVE | Prayer of the Holy Rosary to invoke the end of the pandemic from the Shrine of Loreto. Today we pray especially for the elderly. Write your prayer intentions in the comments. Credit: Vatican Media To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/,Video,5/9/21 9:11 AM,191,10,0,8
102088165248724_2978683849055117,https://www.facebook.com/sugboanongsimbahan/videos/2978683849055117/,"May 3, 2021 |  Requim Mass for +Rev. Fr. Hernani Bercede",Video,5/2/21 6:48 PM,834,194,0,139
102088165248724_494382431743954,https://www.facebook.com/sugboanongsimbahan/videos/494382431743954/,"5th Kaunting Pahinga online Recollection with Cardinal Chito Tagle, D.D.",Video,5/3/21 3:54 AM,6694,607,2,320
102088165248724_4135546909801630,https://www.facebook.com/sugboanongsimbahan/videos/4135546909801630/,"LIVE | ACT OF CONSECRATION TO ST. JOSEPH | NATIONAL CONSECRATION TO ST. JOSEPH PART TWO  May 1, 2021 |  Feast of Saint Joseph the Worker | 9:45 AM  Led by: H.E. Most Rev. Romulo G. Valles, D.D. Archbishop of Davao, CBCP President",Video,4/30/21 6:36 PM,259,69,0,56
102088165248724_1126684244461953,https://www.facebook.com/sugboanongsimbahan/videos/1126684244461953/,LIVE | Join us for the General Audience with Pope Francis from the Library of the Vatican Apostolic Palace.   To support broadcasts please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/  Let us know where you are watching from and what your prayer requests are!   Images - Vatican Media.,Video,5/5/21 12:15 AM,206,15,0,9
102088165248724_507481430430354,https://www.facebook.com/sugboanongsimbahan/videos/507481430430354/,Cebu Archbishop Jose S. Palma shares his reflections on the Readings of the Ascension Sunday.  #SugboanongSimbahan,Video,5/15/21 3:00 PM,1418,209,61,138
102088165248724_302182524664841,https://www.facebook.com/sugboanongsimbahan/videos/302182524664841/,"Episode 1: PALM SUNDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/27/21 7:00 PM,4514,1090,320,779
102088165248724_373325543741253,https://www.facebook.com/sugboanongsimbahan/videos/373325543741253/,"Episode 7: BLACK SATURDAY | JOIN US on our last episode of PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection.  We thank everyone for reflecting with us this week.  #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,4/2/21 7:00 PM,2060,479,140,363
102088165248724_785228995747634,https://www.facebook.com/sugboanongsimbahan/videos/785228995747634/,"Episode 4: HOLY WEDNESDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/30/21 5:00 PM,1487,352,149,251
102088165248724_155466706514761,https://www.facebook.com/sugboanongsimbahan/videos/155466706514761/,"May 3, 2021 - 12:15nn Mass | Feast of Saints Philip and James",Video,5/2/21 9:06 PM,202,20,1,15
102088165248724_146819883926650,https://www.facebook.com/sugboanongsimbahan/videos/146819883926650/,"Episode 3: HOLY TUESDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. @Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/29/21 5:01 PM,3678,706,252,475
